,year,product,source,target,value
545,2022,Tungsten,"China, Hong Kong SAR",Malaysia,270041.802
546,2022,Tungsten,"China, Hong Kong SAR",Mexico,1602.775
547,2022,Tungsten,"China, Hong Kong SAR",Philippines,2240155.728
548,2022,Tungsten,"China, Hong Kong SAR",Poland,164781.032
549,2022,Tungsten,"China, Hong Kong SAR",Singapore,12349.361
550,2022,Tungsten,"China, Hong Kong SAR",Viet Nam,32236.822
551,2022,Tungsten,"China, Hong Kong SAR",Switzerland,10561.945
552,2022,Tungsten,"China, Hong Kong SAR",Thailand,5270.31
553,2022,Tungsten,"China, Hong Kong SAR",United Kingdom,312557.606
554,2022,Tungsten,"China, Hong Kong SAR",USA,841407.739
555,2022,Tungsten,Germany,Albania,1176.417
556,2022,Tungsten,Germany,Argentina,7443.933
557,2022,Tungsten,Germany,Australia,54913.566
558,2022,Tungsten,Germany,Austria,80950233.032
559,2022,Tungsten,Germany,Bangladesh,8161.854
560,2022,Tungsten,Germany,Armenia,5720.075
561,2022,Tungsten,Germany,Belgium,1606817.957
562,2022,Tungsten,Germany,Bolivia (Plurinational State of),74.122
563,2022,Tungsten,Germany,Botswana,968.876
564,2022,Tungsten,Germany,Brazil,274974.441
565,2022,Tungsten,Germany,Brunei Darussalam,13525.086
566,2022,Tungsten,Germany,Bulgaria,537736.807
567,2022,Tungsten,Germany,Belarus,2331.656
568,2022,Tungsten,Germany,Canada,45669.535
569,2022,Tungsten,Germany,Sri Lanka,38224.543
570,2022,Tungsten,Germany,Chile,2077.524
571,2022,Tungsten,Germany,China,884489.611
572,2022,Tungsten,Germany,Colombia,75974.708
573,2022,Tungsten,Germany,Croatia,32548.942
574,2022,Tungsten,Germany,Cuba,13351.43
575,2022,Tungsten,Germany,Czechia,10346953.679
576,2022,Tungsten,Germany,Denmark,406482.16
577,2022,Tungsten,Germany,Dominican Rep.,36553.629
578,2022,Tungsten,Germany,Ecuador,1661.384
579,2022,Tungsten,Germany,El Salvador,2533.902
580,2022,Tungsten,Germany,Ethiopia,355.784
581,2022,Tungsten,Germany,Estonia,11691.105
582,2022,Tungsten,Germany,Finland,28913758.748
583,2022,Tungsten,Germany,France,6686672.249
584,2022,Tungsten,Germany,French Polynesia,622.622
585,2022,Tungsten,Germany,Georgia,21.178
586,2022,Tungsten,Germany,Greece,193134.591
587,2022,Tungsten,Germany,Guatemala,121.771
588,2022,Tungsten,Germany,"China, Hong Kong SAR",236905.553
589,2022,Tungsten,Germany,Hungary,511806.931
590,2022,Tungsten,Germany,Iceland,7826.189
591,2022,Tungsten,Germany,Indonesia,105032.519
592,2022,Tungsten,Germany,Iran,32330.812
593,2022,Tungsten,Germany,Ireland,507481.402
594,2022,Tungsten,Germany,Israel,45995.671
595,2022,Tungsten,Germany,Italy,5143504.685
596,2022,Tungsten,Germany,Japan,1468707.056
597,2022,Tungsten,Germany,Kazakhstan,81220.404
598,2022,Tungsten,Germany,Jordan,3187.232
599,2022,Tungsten,Germany,Rep. of Korea,305702.107
600,2022,Tungsten,Germany,Kuwait,1014.408
601,2022,Tungsten,Germany,Kyrgyzstan,949.816
602,2022,Tungsten,Germany,Lebanon,8536.698
603,2022,Tungsten,Germany,Latvia,8359.865
604,2022,Tungsten,Germany,Libya,1280.187
605,2022,Tungsten,Germany,Lithuania,11764.167
606,2022,Tungsten,Germany,Luxembourg,177727.873
607,2022,Tungsten,Germany,Malaysia,115865.93
608,2022,Tungsten,Germany,Mauritius,635.329
609,2022,Tungsten,Germany,Mexico,194124.645
610,2022,Tungsten,Germany,Mongolia,3663.728
611,2022,Tungsten,Germany,Morocco,27330.776
612,2022,Tungsten,Germany,Netherlands,1209719.6
613,2022,Tungsten,Germany,New Zealand,10024.426
614,2022,Tungsten,Germany,Norway,337689.842
615,2022,Tungsten,Germany,Pakistan,3583.253
616,2022,Tungsten,Germany,Peru,75141.369
617,2022,Tungsten,Germany,Philippines,11082.248
618,2022,Tungsten,Germany,Poland,819079.358
619,2022,Tungsten,Germany,Portugal,410205.186
620,2022,Tungsten,Germany,Qatar,2426.955
621,2022,Tungsten,Germany,Romania,107833.259
622,2022,Tungsten,Germany,Russian Federation,2603304.347
623,2022,Tungsten,Germany,Saudi Arabia,481407.517
624,2022,Tungsten,Germany,Serbia,100463.448
625,2022,Tungsten,Germany,India,1077454.781
626,2022,Tungsten,Germany,Singapore,502368.066
627,2022,Tungsten,Germany,Slovakia,278826.65
628,2022,Tungsten,Germany,Viet Nam,95824.49
629,2022,Tungsten,Germany,Slovenia,197113.865
630,2022,Tungsten,Germany,South Africa,53072.172
631,2022,Tungsten,Germany,Zimbabwe,3840.561
632,2022,Tungsten,Germany,Spain,1241819.576
633,2022,Tungsten,Germany,Sudan,531.558
634,2022,Tungsten,Germany,Sweden,2249228.323
635,2022,Tungsten,Germany,Switzerland,1523766.748
636,2022,Tungsten,Germany,Thailand,50993.589
637,2022,Tungsten,Germany,United Arab Emirates,22550.988
638,2022,Tungsten,Germany,Tunisia,1754.566
639,2022,Tungsten,Germany,Türkiye,1061654.159
640,2022,Tungsten,Germany,Ukraine,47497.164
641,2022,Tungsten,Germany,North Macedonia,105173.35
642,2022,Tungsten,Germany,Egypt,117714.736
643,2022,Tungsten,Germany,United Kingdom,4859573.17
644,2022,Tungsten,Germany,USA,100494012.492
645,2022,Tungsten,Germany,Uzbekistan,2730.854
646,2022,Tungsten,Ghana,Côte d'Ivoire,312.485
647,2022,Tungsten,Germany,Bosnia Herzegovina,3301.591
648,2022,Tungsten,Germany,China,7192.978
649,2022,Tungsten,Germany,Israel,4029.042
650,2022,Tungsten,Germany,United Kingdom,74.122
651,2022,Tungsten,Germany,USA,4276.82
652,2022,Tungsten,Germany,Serbia,28951.923
653,2022,Tungsten,Hungary,Austria,5455.0
654,2022,Tungsten,Hungary,China,2996.0
655,2022,Tungsten,Hungary,Czechia,623.0
656,2022,Tungsten,Hungary,France,103225.0
657,2022,Tungsten,Hungary,Germany,380646.0
658,2022,Tungsten,Hungary,Indonesia,2910.0
659,2022,Tungsten,Hungary,Japan,80.0
660,2022,Tungsten,Hungary,Mexico,640.0
661,2022,Tungsten,Hungary,Romania,860.0
662,2022,Tungsten,Hungary,Serbia,5705.0
663,2022,Tungsten,Hungary,Switzerland,58767.0
664,2022,Tungsten,Hungary,Türkiye,307.0
665,2022,Tungsten,Hungary,Ukraine,62702.0
666,2022,Tungsten,Hungary,United Kingdom,13710.0
667,2022,Tungsten,Hungary,USA,2844172.0
668,2022,Tungsten,Indonesia,Bangladesh,561.82
669,2022,Tungsten,Indonesia,Brunei Darussalam,1464.93
670,2022,Tungsten,Indonesia,Germany,654589.05
671,2022,Tungsten,Indonesia,"China, Hong Kong SAR",77.0
672,2022,Tungsten,Indonesia,Japan,158794.559
673,2022,Tungsten,Indonesia,Rep. of Korea,53506.0
674,2022,Tungsten,Indonesia,Netherlands,50047.2
675,2022,Tungsten,Indonesia,Timor-Leste,672.5
676,2022,Tungsten,Indonesia,Singapore,1617086.969
677,2022,Tungsten,Indonesia,Thailand,35781.51
678,2022,Tungsten,Indonesia,USA,141.68
679,2022,Tungsten,Iran,Germany,6915.0
680,2022,Tungsten,Iran,Türkiye,1864.0
681,2022,Tungsten,Ireland,Australia,226.405
682,2022,Tungsten,Ireland,Canada,1044.624
683,2022,Tungsten,Ireland,Germany,61877.137
684,2022,Tungsten,Ireland,Netherlands,372305.343
685,2022,Tungsten,Ireland,Spain,19894.195
686,2022,Tungsten,Ireland,Switzerland,1500.594
687,2022,Tungsten,Ireland,Türkiye,1986.05
688,2022,Tungsten,Ireland,United Kingdom,19933.158
689,2022,Tungsten,Ireland,USA,5559.044
690,2022,Tungsten,Israel,Canada,1034000.0
691,2022,Tungsten,Israel,France,391000.0
692,2022,Tungsten,Israel,Germany,1065000.0
693,2022,Tungsten,Israel,Ireland,1000.0
694,2022,Tungsten,Israel,Italy,155000.0
695,2022,Tungsten,Israel,Rep. of Korea,332000.0
696,2022,Tungsten,Israel,Mexico,196000.0
697,2022,Tungsten,Israel,Netherlands,28000.0
698,2022,Tungsten,Israel,Romania,21000.0
699,2022,Tungsten,Israel,India,851000.0
700,2022,Tungsten,Israel,United Kingdom,599000.0
701,2022,Tungsten,Israel,USA,2677000.0
702,2022,Tungsten,Italy,Algeria,6422.544
703,2022,Tungsten,Italy,Argentina,7209.171
704,2022,Tungsten,Italy,Austria,9623999.925
705,2022,Tungsten,Italy,Belgium,13271.572
706,2022,Tungsten,Italy,Brazil,122869.714
707,2022,Tungsten,Italy,Bulgaria,323781.915
708,2022,Tungsten,Italy,Canada,14584.724
709,2022,Tungsten,Italy,China,41270.029
710,2022,Tungsten,Italy,Colombia,5427.413
711,2022,Tungsten,Italy,Croatia,9703.843
712,2022,Tungsten,Italy,Cyprus,3088.592
713,2022,Tungsten,Italy,Czechia,85415.934
714,2022,Tungsten,Italy,Denmark,273.793
715,2022,Tungsten,Italy,Ecuador,5734.903
716,2022,Tungsten,Italy,Estonia,1445.836
717,2022,Tungsten,Italy,Finland,2698.964
718,2022,Tungsten,Italy,France,388421.199
719,2022,Tungsten,Italy,Germany,8283333.176
720,2022,Tungsten,Italy,Greece,23448.234
721,2022,Tungsten,Italy,"China, Hong Kong SAR",6956.439
722,2022,Tungsten,Italy,Hungary,119415.715
723,2022,Tungsten,Italy,Ireland,166798.691
724,2022,Tungsten,Italy,Israel,136698.349
725,2022,Tungsten,Italy,Côte d'Ivoire,2615.773
726,2022,Tungsten,Italy,Japan,2377.784
727,2022,Tungsten,Italy,Kazakhstan,11554.05
728,2022,Tungsten,Italy,Rep. of Korea,5791.767
729,2022,Tungsten,Italy,Lebanon,1252.075
730,2022,Tungsten,Italy,Latvia,23559.857
731,2022,Tungsten,Italy,Lithuania,17525.888
732,2022,Tungsten,Italy,Luxembourg,105614.459
733,2022,Tungsten,Italy,"China, Macao SAR",13440.06
734,2022,Tungsten,Italy,Malta,1652.233
735,2022,Tungsten,Italy,Mexico,18960.141
736,2022,Tungsten,Italy,Morocco,6197.191
737,2022,Tungsten,Italy,Oman,1668.029
738,2022,Tungsten,Italy,Netherlands,50007.173
739,2022,Tungsten,Italy,Peru,1222.589
740,2022,Tungsten,Italy,Poland,173223.34
741,2022,Tungsten,Italy,Portugal,86520.582
742,2022,Tungsten,Italy,Romania,194113.719
743,2022,Tungsten,Italy,Russian Federation,10235.633
744,2022,Tungsten,Italy,Saudi Arabia,15754.661
745,2022,Tungsten,Italy,Serbia,1166.778
746,2022,Tungsten,Italy,India,1574.308
747,2022,Tungsten,Italy,Slovakia,3243.39
748,2022,Tungsten,Italy,Slovenia,33401.649
749,2022,Tungsten,Italy,South Africa,4522.844
750,2022,Tungsten,Italy,Spain,50935.962
751,2022,Tungsten,Italy,Sweden,102434.252
752,2022,Tungsten,Italy,Switzerland,233406.123
753,2022,Tungsten,Italy,Tajikistan,12636.584
754,2022,Tungsten,Italy,United Arab Emirates,16797.179
755,2022,Tungsten,Italy,Tunisia,13352.657
756,2022,Tungsten,Italy,Türkiye,627940.269
757,2022,Tungsten,Italy,Ukraine,2058.71
758,2022,Tungsten,Italy,Egypt,245335.058
759,2022,Tungsten,Italy,United Kingdom,104891.015
760,2022,Tungsten,Italy,USA,30084.546
761,2022,Tungsten,Côte d'Ivoire,Liberia,32.199
762,2022,Tungsten,Japan,Australia,17338.648
763,2022,Tungsten,Japan,Austria,1381525.19
764,2022,Tungsten,Japan,Belgium,242041.437
765,2022,Tungsten,Japan,Brazil,18593.418
766,2022,Tungsten,Japan,Bulgaria,19331.071
767,2022,Tungsten,Japan,Canada,18646.651
768,2022,Tungsten,Japan,Sri Lanka,1893.563
769,2022,Tungsten,Japan,China,28852566.656
770,2022,Tungsten,Japan,Costa Rica,19779.747
771,2022,Tungsten,Japan,Czechia,161066.911
772,2022,Tungsten,Japan,France,277768.176
773,2022,Tungsten,Japan,Germany,10016749.649
774,2022,Tungsten,Japan,"China, Hong Kong SAR",2128090.853
775,2022,Tungsten,Japan,Hungary,12722.613
776,2022,Tungsten,Japan,Indonesia,316392.295
777,2022,Tungsten,Japan,Israel,36586.067
778,2022,Tungsten,Japan,Italy,238459.637
779,2022,Tungsten,Japan,Rep. of Korea,12413140.864
780,2022,Tungsten,Japan,Luxembourg,4669.267
781,2022,Tungsten,Japan,Malaysia,597331.619
782,2022,Tungsten,Japan,Mexico,144329.032
783,2022,Tungsten,Japan,Netherlands,293289.308
784,2022,Tungsten,Japan,Pakistan,6136.969
785,2022,Tungsten,Japan,Philippines,5329398.364
786,2022,Tungsten,Japan,Poland,165561.271
787,2022,Tungsten,Japan,Russian Federation,32411.104
788,2022,Tungsten,Japan,India,507360.768
789,2022,Tungsten,Japan,Singapore,471748.099
790,2022,Tungsten,Japan,Viet Nam,2860063.154
791,2022,Tungsten,Japan,Slovenia,1688.237
792,2022,Tungsten,Japan,Spain,1369920.463
793,2022,Tungsten,Japan,Sweden,254064.42
794,2022,Tungsten,Japan,Switzerland,279197.854
795,2022,Tungsten,Japan,Thailand,4113769.051
796,2022,Tungsten,Japan,United Kingdom,1590136.497
797,2022,Tungsten,Japan,USA,14197196.446
798,2022,Tungsten,Kazakhstan,Russian Federation,50674.84
799,2022,Tungsten,Kenya,Burundi,14.513
800,2022,Tungsten,Kenya,United Kingdom,88019.807
801,2022,Tungsten,Rep. of Korea,Argentina,3121.0
802,2022,Tungsten,Rep. of Korea,Brazil,7364.0
803,2022,Tungsten,Rep. of Korea,Myanmar,4416.0
804,2022,Tungsten,Rep. of Korea,Canada,527429.0
805,2022,Tungsten,Rep. of Korea,China,2939206.0
806,2022,Tungsten,Rep. of Korea,Colombia,7802.0
807,2022,Tungsten,Rep. of Korea,France,334.0
808,2022,Tungsten,Rep. of Korea,Germany,7106852.0
809,2022,Tungsten,Rep. of Korea,"China, Hong Kong SAR",1421001.0
810,2022,Tungsten,Rep. of Korea,Hungary,17293.0
811,2022,Tungsten,Rep. of Korea,Indonesia,8911.0
812,2022,Tungsten,Rep. of Korea,Israel,46200.0
813,2022,Tungsten,Rep. of Korea,Italy,62223.0
814,2022,Tungsten,Rep. of Korea,Japan,1505420.0
815,2022,Tungsten,Rep. of Korea,Malaysia,843950.0
816,2022,Tungsten,Rep. of Korea,Mauritius,34.0
817,2022,Tungsten,Rep. of Korea,Mexico,1802.0
818,2022,Tungsten,Rep. of Korea,Netherlands,1117.0
819,2022,Tungsten,Rep. of Korea,Pakistan,1084.0
820,2022,Tungsten,Rep. of Korea,Philippines,1796612.0
821,2022,Tungsten,Rep. of Korea,Poland,29879.0
822,2022,Tungsten,Rep. of Korea,India,2203114.0
823,2022,Tungsten,Rep. of Korea,Singapore,39001.0
824,2022,Tungsten,Rep. of Korea,Viet Nam,3099798.0
825,2022,Tungsten,Rep. of Korea,Slovenia,271.0
826,2022,Tungsten,Rep. of Korea,Sweden,160.0
827,2022,Tungsten,Rep. of Korea,Switzerland,308900.0
828,2022,Tungsten,Rep. of Korea,Thailand,42334.0
829,2022,Tungsten,Rep. of Korea,United Arab Emirates,4500.0
830,2022,Tungsten,Rep. of Korea,Türkiye,10123.0
831,2022,Tungsten,Rep. of Korea,Egypt,500.0
832,2022,Tungsten,Rep. of Korea,United Kingdom,943688.0
833,2022,Tungsten,Rep. of Korea,USA,8926692.0
834,2022,Tungsten,Rep. of Korea,Uzbekistan,5170.0
835,2022,Tungsten,Kuwait,Iraq,156.742
836,2022,Tungsten,Kuwait,United Arab Emirates,316.75
837,2022,Tungsten,Latvia,Estonia,195.867
838,2022,Tungsten,Latvia,Georgia,35.804
839,2022,Tungsten,Latvia,Germany,356039.954
840,2022,Tungsten,Latvia,Kazakhstan,29.485
841,2022,Tungsten,Latvia,Russian Federation,8888.783
842,2022,Tungsten,Lithuania,Denmark,340.0
843,2022,Tungsten,Lithuania,Estonia,2334.0
844,2022,Tungsten,Lithuania,Finland,345.0
845,2022,Tungsten,Lithuania,Germany,296213.0
846,2022,Tungsten,Lithuania,Kazakhstan,5890.0
847,2022,Tungsten,Lithuania,Latvia,2272.0
848,2022,Tungsten,Lithuania,Russian Federation,11346.0
849,2022,Tungsten,Lithuania,United Arab Emirates,3244.0
850,2022,Tungsten,Lithuania,USA,14243.0
851,2022,Tungsten,Luxembourg,Belgium,8111.792
852,2022,Tungsten,Luxembourg,China,4065.105
853,2022,Tungsten,Luxembourg,France,37335.913
854,2022,Tungsten,Luxembourg,Germany,737999.773
855,2022,Tungsten,Luxembourg,Panama,336.986
856,2022,Tungsten,Luxembourg,USA,2525420.666
857,2022,Tungsten,Malaysia,Australia,5335.286
858,2022,Tungsten,Malaysia,Brunei Darussalam,1637386.469
859,2022,Tungsten,Malaysia,Bulgaria,13333.783
860,2022,Tungsten,Malaysia,Sri Lanka,8567.904
861,2022,Tungsten,Malaysia,China,14625287.923
862,2022,Tungsten,Malaysia,France,213995.829
863,2022,Tungsten,Malaysia,Germany,56239.65
864,2022,Tungsten,Malaysia,"China, Hong Kong SAR",331900.166
865,2022,Tungsten,Malaysia,Indonesia,6669.505
866,2022,Tungsten,Malaysia,Italy,12062.504
867,2022,Tungsten,Malaysia,Japan,2806.132
868,2022,Tungsten,Malaysia,Rep. of Korea,1403.975
869,2022,Tungsten,Malaysia,Lao People's Dem. Rep.,11899.816
870,2022,Tungsten,Malaysia,Mexico,174835.409
871,2022,Tungsten,Malaysia,New Zealand,2540.742
872,2022,Tungsten,Malaysia,Pakistan,171395.569
873,2022,Tungsten,Malaysia,Philippines,49106.168
874,2022,Tungsten,Malaysia,India,792811.498
875,2022,Tungsten,Malaysia,Singapore,204404.539
876,2022,Tungsten,Malaysia,Viet Nam,238364.867
877,2022,Tungsten,Malaysia,Switzerland,2149.02
878,2022,Tungsten,Malaysia,Thailand,1377741.126
879,2022,Tungsten,Malaysia,United Kingdom,3389.625
880,2022,Tungsten,Malaysia,USA,136251.667
881,2022,Tungsten,Mexico,USA,12870483.0
882,2022,Tungsten,Hungary,China,2996.0
883,2022,Tungsten,Hungary,Indonesia,2910.0
884,2022,Tungsten,Hungary,Japan,80.0
885,2022,Tungsten,Hungary,Mexico,640.0
886,2022,Tungsten,Hungary,Serbia,5705.0
887,2022,Tungsten,Hungary,Switzerland,58767.0
888,2022,Tungsten,Hungary,Türkiye,307.0
889,2022,Tungsten,Hungary,United Kingdom,13710.0
890,2022,Tungsten,Hungary,USA,2844172.0
891,2022,Tungsten,Luxembourg,China,4065.105
892,2022,Tungsten,Luxembourg,Panama,336.986
893,2022,Tungsten,Luxembourg,USA,2525420.666
894,2022,Tungsten,Hungary,Ukraine,62702.0
895,2022,Tungsten,Hungary,Austria,5455.0
896,2022,Tungsten,Hungary,Czechia,623.0
897,2022,Tungsten,Hungary,France,103225.0
898,2022,Tungsten,Hungary,Germany,380646.0
899,2022,Tungsten,Hungary,Romania,860.0
900,2022,Tungsten,Luxembourg,Belgium,8111.792
901,2022,Tungsten,Luxembourg,France,37335.913
902,2022,Tungsten,Luxembourg,Germany,737999.773
903,2022,Tungsten,Oman,Somalia,1401.821
904,2022,Tungsten,Oman,United Arab Emirates,5477.243
905,2022,Tungsten,Oman,Egypt,668.401
906,2022,Tungsten,Namibia,South Africa,12653.84
907,2022,Tungsten,Netherlands,Albania,202.185
908,2022,Tungsten,Netherlands,Algeria,1318.417
909,2022,Tungsten,Netherlands,Andorra,12.637
910,2022,Tungsten,Netherlands,Argentina,1781.758
911,2022,Tungsten,Netherlands,Australia,32518.142
912,2022,Tungsten,Netherlands,Austria,215658.041
913,2022,Tungsten,Netherlands,Bahrain,60.024
914,2022,Tungsten,Netherlands,Armenia,37.91
915,2022,Tungsten,Netherlands,Belgium,1664579.243
916,2022,Tungsten,Netherlands,Bosnia Herzegovina,3580.365
917,2022,Tungsten,Netherlands,Brazil,2132.423
918,2022,Tungsten,Netherlands,Bulgaria,23044.916
919,2022,Tungsten,Netherlands,Cameroon,6.318
920,2022,Tungsten,Netherlands,Canada,8658.166
921,2022,Tungsten,Netherlands,Chile,5893.913
922,2022,Tungsten,Netherlands,China,80705.647
923,2022,Tungsten,Netherlands,Croatia,22899.596
924,2022,Tungsten,Netherlands,Cyprus,13369.505
925,2022,Tungsten,Netherlands,Czechia,131749.02
926,2022,Tungsten,Netherlands,Denmark,36821.951
927,2022,Tungsten,Netherlands,Ecuador,290.641
928,2022,Tungsten,Netherlands,Estonia,13604.335
929,2022,Tungsten,Netherlands,Finland,93631.819
930,2022,Tungsten,Netherlands,France,764033.115
931,2022,Tungsten,Netherlands,Georgia,55.812
932,2022,Tungsten,Netherlands,Gambia,132.684
933,2022,Tungsten,Netherlands,Germany,6715046.806
934,2022,Tungsten,Netherlands,Greece,65584.922
935,2022,Tungsten,Netherlands,"China, Hong Kong SAR",16005.286
936,2022,Tungsten,Netherlands,Hungary,45268.455
937,2022,Tungsten,Netherlands,Iceland,4755.568
938,2022,Tungsten,Netherlands,Iraq,17.902
939,2022,Tungsten,Netherlands,Ireland,1422289.602
940,2022,Tungsten,Netherlands,Israel,15540.892
941,2022,Tungsten,Netherlands,Italy,717366.212
942,2022,Tungsten,Netherlands,Côte d'Ivoire,48.44
943,2022,Tungsten,Netherlands,Japan,49333.222
944,2022,Tungsten,Netherlands,Kazakhstan,104.252
945,2022,Tungsten,Netherlands,Jordan,325.392
946,2022,Tungsten,Netherlands,Kenya,196.92
947,2022,Tungsten,Netherlands,Rep. of Korea,51527.776
948,2022,Tungsten,Netherlands,Kuwait,349.612
949,2022,Tungsten,Netherlands,Lebanon,176.912
950,2022,Tungsten,Netherlands,Latvia,8846.662
951,2022,Tungsten,Netherlands,Libya,21361.091
952,2022,Tungsten,Netherlands,Lithuania,29661.221
953,2022,Tungsten,Netherlands,Luxembourg,44404.955
954,2022,Tungsten,Netherlands,Madagascar,6.318
955,2022,Tungsten,Netherlands,Malawi,49.493
956,2022,Tungsten,Netherlands,Malta,12309.085
957,2022,Tungsten,Netherlands,Mauritius,37.91
958,2022,Tungsten,Netherlands,Mexico,721480.473
959,2022,Tungsten,Netherlands,Morocco,2316.707
960,2022,Tungsten,Netherlands,Oman,2708.441
961,2022,Tungsten,Netherlands,New Zealand,4816.644
962,2022,Tungsten,Netherlands,Norway,33758.633
963,2022,Tungsten,Netherlands,Pakistan,83.191
964,2022,Tungsten,Netherlands,Philippines,781088.291
965,2022,Tungsten,Netherlands,Poland,483447.255
966,2022,Tungsten,Netherlands,Portugal,105554.436
967,2022,Tungsten,Netherlands,Qatar,11709.901
968,2022,Tungsten,Netherlands,Romania,106519.028
969,2022,Tungsten,Netherlands,Russian Federation,649.731
970,2022,Tungsten,Netherlands,Saudi Arabia,15491.398
971,2022,Tungsten,Netherlands,Serbia,7727.271
972,2022,Tungsten,Netherlands,India,27239.209
973,2022,Tungsten,Netherlands,Singapore,36253.305
974,2022,Tungsten,Netherlands,Slovakia,37899.22
975,2022,Tungsten,Netherlands,Slovenia,45822.358
976,2022,Tungsten,Netherlands,South Africa,16852.99
977,2022,Tungsten,Netherlands,Spain,1494517.154
978,2022,Tungsten,Netherlands,Suriname,3642.495
979,2022,Tungsten,Netherlands,Sweden,140710.464
980,2022,Tungsten,Netherlands,Switzerland,46327.821
981,2022,Tungsten,Netherlands,United Arab Emirates,34157.738
982,2022,Tungsten,Netherlands,Tunisia,410.689
983,2022,Tungsten,Netherlands,Türkiye,105940.904
984,2022,Tungsten,Netherlands,Uganda,6.318
985,2022,Tungsten,Netherlands,Ukraine,1119.391
986,2022,Tungsten,Netherlands,North Macedonia,1195.21
987,2022,Tungsten,Netherlands,Egypt,929.842
988,2022,Tungsten,Netherlands,United Kingdom,760971.903
989,2022,Tungsten,Netherlands,United Rep. of Tanzania,266.421
990,2022,Tungsten,Netherlands,USA,510960.256
991,2022,Tungsten,Netherlands,Burkina Faso,38.963
992,2022,Tungsten,Netherlands,Zambia,18.955
993,2022,Tungsten,New Zealand,Australia,6445.034
994,2022,Tungsten,New Zealand,Cook Isds,438.757
995,2022,Tungsten,New Zealand,Fiji,188.31
996,2022,Tungsten,New Zealand,Papua New Guinea,1648.508
997,2022,Tungsten,New Zealand,Singapore,51324.407
998,2022,Tungsten,New Zealand,United Kingdom,34327.651
999,2022,Tungsten,Nigeria,China,158091.262
1000,2022,Tungsten,Norway,Canada,606.788
1001,2022,Tungsten,Norway,Denmark,6717.122
1002,2022,Tungsten,Norway,Faroe Isds,836.981
